Staker,timestamp,Withdrawn
\x128327b2980dea8f673c89cc7a1db6441971ebe7,2020-11-04T12:24:41+00:00,395.41935466118485
\xc08a2078a6b2be81f92183deb09e7ceb159b8f37,2020-11-05T02:21:59+00:00,390.96169501200967
\x291b21233300c180ce07731eb8100829d6b53df3,2020-11-05T02:25:19+00:00,390.9616938378426
\x6589da2b3ee8243651fc985af240f9288acf390f,2020-11-05T02:39:58+00:00,391.06410591189837
\x8b2f4be71a2ad85f294972b90e24fb763862d95e,2020-11-05T05:23:39+00:00,4746.076560597943
\x8b2f4be71a2ad85f294972b90e24fb763862d95e,2020-11-06T06:21:54+00:00,4711.253189430321
\xc7b9543c3cc05f74009ec07b9ca1361d64ccadf5,2020-11-06T23:47:16+00:00,4013.9807171583484
\xc7b9543c3cc05f74009ec07b9ca1361d64ccadf5,2020-11-08T00:37:23+00:00,1296.840395496984
\xc7b9543c3cc05f74009ec07b9ca1361d64ccadf5,2020-11-08T06:51:05+00:00,1230.1815467986141
\xcef1b4bf8f05f623a2a688b56d9da679d302eba7,2020-11-09T03:10:47+00:00,87320.86175062876
\x8b2f4be71a2ad85f294972b90e24fb763862d95e,2020-11-09T03:24:41+00:00,13426.842228411078
\xadbb744a9434aad006772cf76e79d246c4506d1b,2020-11-09T05:10:09+00:00,4081.841666717754
\x476fbb25d56b5dd4f1df03165498c403c4713069,2020-11-09T06:47:22+00:00,496.6196428916148
\xc7b9543c3cc05f74009ec07b9ca1361d64ccadf5,2020-11-09T10:30:53+00:00,1236.1694148023348
\xfc413dd97e72bf3bac5e835c42f874b6caca0101,2020-11-09T15:15:52+00:00,39320.318658719174
\xad7415c17aec1af7480d96d5a32b9044d552848a,2020-11-09T21:30:46+00:00,551.0804348292944
\xce4407df6ae8a92eb69412bd6a8ec49a9b9b40dd,2020-11-09T22:52:59+00:00,45669.30195878578
\x51c7f0844b7cde507dcddbf45091aefe25d45410,2020-11-09T23:28:41+00:00,551.080561416909
\x7e752e46533b171d603a1797ee1e4ed45e597406,2020-11-09T23:29:17+00:00,551.0805687432992
\xc9f21d92dec206103ddee99eb9634d43154105b5,2020-11-09T23:29:50+00:00,551.0805687163834
\xbe3106d77bee9dd1ed686d0a1e0686d5c0dca800,2020-11-09T23:32:24+00:00,551.0805687432992
\x857a0b6288b99659c49cc599fd9a153bf6346335,2020-11-09T23:32:41+00:00,551.0805624867702
\x0fc1e05a8b9481e7dbd95b0e952b27ea1eea38b3,2020-11-09T23:37:26+00:00,550.9476196030367
\x27cd7fbc43e11d3c1141bd27b7317dc7a90f0593,2020-11-09T23:37:36+00:00,551.0805624867702
\xfc20c48a4bae68b7d5ff62a4a67013d1dbb8859e,2020-11-09T23:37:36+00:00,551.0805624867702
\x5740694f79bb5add7c3a77e5128a84d37dc806b2,2020-11-09T23:40:26+00:00,550.9476171959273
\x9f72b7e59e5b174eba0a8037e195ccaf6079331d,2020-11-09T23:48:57+00:00,550.9476258095442
\x12ad339a48280b9091d8774cf2f1e143776a59ce,2020-11-09T23:50:32+00:00,550.9476278945509
\x44e4e3efaa8daab60b60bbd17b4c8d53fee38530,2020-11-09T23:50:37+00:00,550.9476278945509
\x0210058b87f6a90c3ade340afa2ea35a59f6cc79,2020-11-09T23:50:37+00:00,550.9477096874874
\x459fd8448a3065fc2d9d2ca8e980f113296c1248,2020-11-09T23:50:37+00:00,550.9476202636677
\x8e61ab96fbf99f4d7a46aa5281509a76e38b7194,2020-11-09T23:50:43+00:00,550.9476244336804
\x8ab576245c13497d32ec282e469a2823f2a90dab,2020-11-09T23:50:52+00:00,550.9477044804644
\xc3bb8c0f7efe645b57ebb7e6c520e0aae5c894be,2020-11-10T02:30:47+00:00,550.9476258095442
\xa79f0b936a2298c303738510b9798f7477f50866,2020-11-10T02:34:13+00:00,550.9476216395313
\xc377e1e4be2f385e7d468d11e791af8ab6182a65,2020-11-10T02:34:13+00:00,550.9474927396992
\x8b2f4be71a2ad85f294972b90e24fb763862d95e,2020-11-10T05:42:02+00:00,4401.677620657975
\x8b2f4be71a2ad85f294972b90e24fb763862d95e,2020-11-11T06:22:07+00:00,4358.472589945821
\x8d339490827b323295da0a003096e18b0dd99a2f,2020-11-11T06:44:36+00:00,613.031786500737
\x80810973187135614a536ecc677415ba6be139c6,2020-11-12T01:51:51+00:00,165.05363303771566
\x0158404d7bb67c6dc8c08d2128b480ebdec18826,2020-11-12T05:25:57+00:00,19686.669095247384
\x8b2f4be71a2ad85f294972b90e24fb763862d95e,2020-11-12T07:49:00+00:00,4336.057543621518
\xa6084d28f836c551d8fcaee341a4be8f20eb00a6,2020-11-12T10:46:27+00:00,258.5266144941003
\xee523bf93a1cdbe75f0777f35d9f66901f5db2ce,2020-11-12T19:04:32+00:00,633.6214506208435
\xdf57af21274064c98b8c0964899c3308ebcca242,2020-11-12T19:25:37+00:00,633.6214655667969
\xad7414737e34e4f69f26d6bd49bce0a5500531a9,2020-11-12T19:26:30+00:00,606.4903319622344
\x38a77ec5bb537d217f47f7892a3e2f29d9bf5667,2020-11-12T19:28:02+00:00,633.6214581720554
\x45f5b42849d0e6b36c1186320bfd38ddcfcf3650,2020-11-12T19:28:06+00:00,633.6214527216923
\x34a56e8811ab2829e78f34f5f3678d193bef5fd7,2020-11-12T19:28:24+00:00,633.6214557519833
\xee380b0f1baac2e79e3285f87df058593bf6d5cd,2020-11-12T19:38:58+00:00,633.6214592344604
\xb66634c13814d39cbf146d4ed3c4d6da8d885e84,2020-11-12T19:39:25+00:00,633.6214568917052
\xdd1ce718cc172b9b5718e18ce8674b5e75aa6feb,2020-11-12T19:39:25+00:00,633.6213264007572
\x50bef2f0c25b02e23b9f4ca5d76ec15d0d38b98c,2020-11-12T19:39:52+00:00,633.7744275463727
\x8c0e30e9b3617bbbc35f41ae12031cb7f6d79cf8,2020-11-12T19:39:52+00:00,633.6214516520893
\x585b9f43755537844f7a2ef615b0782f3c543c7c,2020-11-12T19:39:52+00:00,633.6213250248935
\xb443362a6483290e84053902f9164ba9a86701d0,2020-11-12T19:39:59+00:00,633.6213341034639
\x207f948df2563caff7751aa4f18fe02579c8029d,2020-11-12T19:39:59+00:00,633.621413454917
\x1cef0d33330af3a92ca8b8c6f269217a3a241bb1,2020-11-12T19:44:00+00:00,633.7734086499065
\x98986e7cda4ab0d716340d87daa80e27a2e95dd3,2020-11-12T19:44:10+00:00,633.7734023933776
\x498e98a9c5789c6047a8b0f92dcad7a2e0fe08bb,2020-11-12T19:44:10+00:00,647.8392266126428
\x4a058aa313bb97acd8d1a778625b0df52e4e815c,2020-11-12T19:44:10+00:00,633.7734023933776
\x664d197e0b563e83a492051a5d860febc3bfb79a,2020-11-12T19:44:58+00:00,633.7743544810198
\x8a547a2312312ca226ff369fc54ea172e2364ea1,2020-11-12T19:44:58+00:00,633.7743436155894
\xb6d5d4565944fdb08c418e124361e6a827ad11bc,2020-11-12T19:45:15+00:00,633.7743010288939
\x41d0be9914de7d840630cdac67e7886d1f266a86,2020-11-12T19:45:27+00:00,633.7743446854506
\x6efca8e82ac20ad95522fd431c60b0a777a89359,2020-11-12T19:45:29+00:00,633.7733758965344
\xbec420bd11d4f25c1e42ffeb737d85445216b783,2020-11-12T19:45:29+00:00,633.7743498721184
\x3d56ce8a21a883762e3f1688791bee754ffa0bd4,2020-11-12T19:45:29+00:00,633.77421606085
\x92d385172c6ec14ed5a670a8148db3fd70f62a40,2020-11-12T21:33:59+00:00,12756.30713329876
\xea751b7dabb95a999de6eece39efff942898aaae,2020-11-12T21:40:23+00:00,471.49244345631945
\xdede4769574019e7b4668656734c661966598265,2020-11-12T21:40:47+00:00,471.7199249226348
\xbe5ed80b778a8933b4c3b3d4fa3bb59b1792a73d,2020-11-12T21:41:45+00:00,471.4924455344914
\xb3b2ee1e1b6902847d5c89e0a7b95c490d2ea3f5,2020-11-12T21:42:27+00:00,471.49243509057965
\xe773588f7b78c7cfb02c26798ae03a574d466a37,2020-11-12T21:44:51+00:00,471.4923514432387
\x6c137565400d70cf622ef392d49cb121c3a993f1,2020-11-12T21:45:08+00:00,471.49235029250036
\x539f1aebc22864da08665b5f5e4720063684dd7c,2020-11-12T21:45:08+00:00,471.4923513394729
\xbb3c2edb7b94a1e652dd4d6d3222be0a5e1766c0,2020-11-12T21:45:40+00:00,471.492356629572
\x8979bd7e0da5cdbe4d6c6423971f225093d59256,2020-11-12T21:46:24+00:00,471.4923514432387
\x1cb4eb51d8bab9f8c604ba3eec92e3e0e421a4d7,2020-11-12T21:47:08+00:00,471.4923513394729
\xfbb82520e7f9d43791030ae89450704b90588a76,2020-11-12T21:47:46+00:00,441.62045038746805
\xb18bf6fa23bceb1c92523156842e8d3e89dd0248,2020-11-12T21:53:36+00:00,471.4923524193516
\x6c17d4643b47e8f819130746643b5825047c7c23,2020-11-12T21:53:47+00:00,471.4923513394729
\x040fdb041863d1d70efdc77b0fcf06ceac950f7e,2020-11-12T21:54:16+00:00,471.4923471951807
\x1936391c43eb5888ad450e3d89d3dcd981a451f3,2020-11-12T22:02:14+00:00,441.838030947425
\x944b1c32dbe3f2038d65cc0a731b44e38e03757e,2020-11-12T22:05:23+00:00,412.88888415923174
\xde6db22bf477fa249beefbad7627b5b05a0a038c,2020-11-12T22:06:34+00:00,471.4923545027207
\xb7ff868b645bafae5aca1514ee6bb407d45dc8f2,2020-11-12T22:06:37+00:00,441.8380235384515
\x2193323d6699f06ef9278ca57f73ff2b4118765d,2020-11-12T22:09:21+00:00,471.4923524193516
\xd9b245a1ed979131f445a87bb7dcd1c3ad2cdc41,2020-11-12T23:24:04+00:00,471.49235036336006
\x6ece4ea607c393e59abfd1a999eecc26adc6d6c6,2020-11-12T23:24:04+00:00,471.4923513394729
\xbaf3fdf1ae0eae936755256ece365e69255f5463,2020-11-12T23:24:07+00:00,471.4923545027207
\x8b2f4be71a2ad85f294972b90e24fb763862d95e,2020-11-13T06:54:36+00:00,4324.118484262394
\x9ae8bdceb4496e6ce36a911e911c3cf4d1bed8ef,2020-11-13T21:27:12+00:00,19753.54011996332
\x04670e07912b3764cc1ccf1c22ad0f35b95e9ba0,2020-11-14T01:11:01+00:00,48818.81478114912
\xb30d353a0cdab1f33e486fb605bca9ec88826c9a,2020-11-14T08:36:08+00:00,657.7531069458305
\xb8ff313d33b0e841b6b83243f6e2935166de87c1,2020-11-14T16:41:25+00:00,75871.09302792427
\xce4407df6ae8a92eb69412bd6a8ec49a9b9b40dd,2020-11-14T22:41:36+00:00,12320.839908109854
\xbac4cf91090fddbc72bc41531e092b7462041107,2020-11-15T01:36:27+00:00,1763.0009620969313
\x4d3c343d4bd676e4098336ef75f1d717149623a1,2020-11-15T02:02:22+00:00,22206.698106608652
\xfc413dd97e72bf3bac5e835c42f874b6caca0101,2020-11-15T06:43:06+00:00,188086.74583208887
\xad7cf83b389317bd317447975029dbb7a7fc634c,2020-11-16T03:02:00+00:00,494.7282972754796
\x4bd978cd5b4225ed0515a1246cfee2f26b1d88fc,2020-11-16T03:08:50+00:00,496.32038731216875
\x8b2f4be71a2ad85f294972b90e24fb763862d95e,2020-11-16T06:11:55+00:00,13097.820266341689
\x2e42516469ebfacef4efd7a820bfbb8cc4bd24ab,2020-11-16T18:34:14+00:00,396.613476263896
\x7fff551249d223f723557a96a0e1a469c79cc934,2020-11-16T22:30:26+00:00,1036219.188247315
\x8b2f4be71a2ad85f294972b90e24fb763862d95e,2020-11-17T04:12:41+00:00,4343.110876779176
\xa093284c707e207c36e3fef9e0b6325fd9d0e33b,2020-11-17T09:53:50+00:00,13308.203238087573
\xb9629f3855b5c50624aa93f34999e01be3f5e0cf,2020-11-17T21:40:28+00:00,62123.626290483924
\x8b2f4be71a2ad85f294972b90e24fb763862d95e,2020-11-18T05:00:11+00:00,4321.795495223252
\x04670e07912b3764cc1ccf1c22ad0f35b95e9ba0,2020-11-18T05:08:55+00:00,16467.175530906858
\x83c254db9deaa183ef6b922091a948a496d49ac2,2020-11-18T21:14:35+00:00,192868.40133330287
\x8b2f4be71a2ad85f294972b90e24fb763862d95e,2020-11-19T06:48:22+00:00,4313.392122805303
\x2e42516469ebfacef4efd7a820bfbb8cc4bd24ab,2020-11-19T16:44:55+00:00,366.8314718251849
\x8b2f4be71a2ad85f294972b90e24fb763862d95e,2020-11-20T06:16:39+00:00,4300.7874157411725
\x9ae8bdceb4496e6ce36a911e911c3cf4d1bed8ef,2020-11-20T08:42:02+00:00,6388.623471301529
\xd110c431af201bc50e11749896d5e003f6d47c95,2020-11-20T09:47:17+00:00,18224.322160034164
\x13fefdd563a930f07b1ac8a2227acc27c3c12946,2020-11-20T19:11:35+00:00,81694.2575529349
\xadbb744a9434aad006772cf76e79d246c4506d1b,2020-11-22T10:49:18+00:00,6260.521245372354
\xfc413dd97e72bf3bac5e835c42f874b6caca0101,2020-11-22T15:55:53+00:00,35935.38675497504
\xe5f5c6cabafa98f02b68bbab8d71041869c6d986,2020-11-22T19:25:08+00:00,25757.894391761496
\x1ce000409fc7d12ab4d4ad300d436b0c25a016da,2020-11-22T23:44:39+00:00,69046.67274022449
\x8b2f4be71a2ad85f294972b90e24fb763862d95e,2020-11-23T04:01:33+00:00,12942.751570999062
\x8f9c397214359c23a1d9cc0e69a35f71d3fd8b35,2020-11-23T10:51:22+00:00,46223.25342328081
\x8b2f4be71a2ad85f294972b90e24fb763862d95e,2020-11-24T04:07:08+00:00,4298.1585526062945
\x8eb48c1557f994bedd17a167a2d59d13b8efd994,2020-11-24T09:04:46+00:00,406.8254529492657
\x0b89a4c13fc8f9d40a0a03744016292eb32b65f5,2020-11-24T09:21:16+00:00,406.82545362591856
\x9aa12143c3f9c9133255e172f830ad746f192611,2020-11-24T14:20:24+00:00,8165.573702565414
\x2f862e955d35fb9fde044f02c2326b5876b3a335,2020-11-24T18:26:31+00:00,21384.768672101138
\x05e70979fd3355133f91fc7c6597a8274169b3be,2020-11-24T19:35:22+00:00,713.7710607300753
\x2efdb0192db45f3a8bb8510613aff0303911b85b,2020-11-24T22:30:39+00:00,15402.685108171261
\xbac4cf91090fddbc72bc41531e092b7462041107,2020-11-25T01:51:36+00:00,999.6235326152379
\x4d3c343d4bd676e4098336ef75f1d717149623a1,2020-11-25T08:12:29+00:00,19507.79369321297
\x3b47824d729679693c635cc1037b9d492343ceab,2020-11-25T16:50:00+00:00,440.25175622073635
\x426a3e4359e244aa989a9a7d6f26f27779d44883,2020-11-25T16:50:00+00:00,457.53790326047937
\xa12deb0c69ed337b11cd6fc4e09d168f928874ea,2020-11-25T16:50:00+00:00,428.88243848744327
\xf49110b1a04252d375cdbfd14a5fb30307eb6724,2020-11-25T16:50:00+00:00,460.2092950846018
